id pc1 pc2 pc3 pc4 pc5 pc6 pc7
7160 0.00683165 -5.47808e-4 -0.0228405 -0.0101567 -1.98175e-4 -0.0373629 0.00772363
7135 0.0224366 0.0063396 0.0141224 -0.00306581 -0.00506711 -0.00621307 0.00420928
7173 0.00299001 -0.01193 -0.00353974 -0.0110854 -0.0152445 0.00837821 -0.0122905
7147 -3.62092e-4 0.00107152 -0.00658463 -0.0095336 0.00679273 0.00354418 -0.0125839
7186 0.00490287 0.00265418 -0.0107901 0.0100466 0.00132526 -0.00746566 0.00270542
7161 0.0360529 -0.0773758 0.0233625 0.0128012 0.0175658 0.00660568 0.0141612
7198 0.0214198 -0.0253142 1.14298e-4 0.0131103 0.0258678 0.00307233 0.0252707
7175 0.0209511 0.0130485 -0.0110119 0.0320081 0.0284583 -0.00379517 -6.00088e-4
7110 -0.00175278 -0.00412895 0.00842606 -0.0036958 0.00243312 -9.19488e-5 -0.0148686
7187 0.00398144 -0.0100321 0.00101454 -0.00431869 0.0011799 -0.00589281 0.00798724
7199 0.0464489 0.0115554 0.0257009 -0.0069654 -0.00314811 0.00312705 -0.00524679
7434 0.0371122 0.0244294 0.0250478 -0.0106276 -0.0273929 0.00135559 0.0105365
7506 0.0317207 0.0200578 0.00796329 -0.0272766 -0.00436359 0.00184829 0.0032469
7446 0.0112362 0.0185947 0.00533367 -0.00479584 0.00827834 -0.0149382 0.00620506
7517 -0.0072888 5.69536e-4 -0.00612053 -0.0173409 0.00382555 -0.00522192 -0.0123136
7458 9.98141e-4 0.00309183 -0.00540796 -0.0120795 -0.00901 0.0299916 0.0191275
7470 0.00126155 -0.00511286 -0.00795204 -0.0127233 0.00312319 0.00698147 -0.00379845
7447 0.0109036 -0.00418522 -0.00818815 0.0077357 -0.0053399 0.0114023 -0.0230218
7482 0.0051786 -0.0017308 -0.00777808 -0.0222661 0.00497459 0.0247641 -0.0071916
7459 0.00529798 0.00275183 -0.0130376 -0.00510263 0.00230564 0.0231633 0.0184077
7471 0.0248287 -0.0526413 0.00277184 -0.00347773 0.0188545 -0.0233244 0.0157014
7114 -0.00182114 0.00452082 0.00836105 0.00606591 0.00116644 -0.00180304 -0.0225508
7191 0.00910705 0.00194775 -0.0414202 0.0126985 -0.00660928 -0.00259488 -0.00493535
7127 0.0304296 -0.0551265 -7.97549e-4 0.00590612 0.00980808 0.00752216 0.0156037
7203 -0.00238277 -0.0102513 0.00103763 -0.00191656 -0.0179599 0.00487245 -0.00727572
7139 0.0482357 0.0372854 0.0152787 -0.0278236 -0.00335153 0.00672565 -0.00478199
7115 0.0225617 -0.00467559 -0.0519917 0.0327254 0.00361831 -0.0030467100000000002 0.00235133
7152 0.017993 -0.0168079 9.65706e-4 0.0159124 0.00532967 0.00306053 -0.0148412
7128 -1.93071e-4 -0.00100073 9.19896e-4 -0.0141006 0.00934853 -0.0136379 -0.00293957
7165 0.0166452 -0.00124896 -0.0162466 -0.0156941 0.0169734 0.0148347 0.0159374
7140 0.00441427 -0.0082487 -0.0102489 -0.00150041 -0.0124892 2.9914e-4 -0.0513303
7153 0.0134906 -0.0055923 -0.0473144 -0.0187942 -0.0099902 -0.0301248 0.0110957
7632 0.00362201 -0.00486449 -0.00704631 -0.0102942 0.0119749 0.0171929 0.0173284
7718 0.00323701 -0.00174134 -0.00250423 -0.015905 0.00154142 0.00940125 -0.0134374
7644 0.0196212 0.00853042 -0.0125348 0.0211097 -0.0128383 0.00380967 0.00587189
7149 0.0265645 0.00366279 0.016225 0.0239107 0.00512958 -0.00932197 -0.00235244
7656 0.00983244 0.00524606 -0.028558 0.0174219 -0.00765107 0.0142387 0.00166616
7668 0.0376216 -8.36711e-4 0.0207208 0.00419249 -0.0106361 -7.66951e-4 -0.00166629
7645 0.0216626 -0.00211268 0.00247533 0.00222181 0.014535 -0.00797794 0.00657966
7680 0.0142284 -0.0127755 0.00591815 0.0306786 -0.00282932 0.010546 -0.00897562
7657 0.0314621 -0.0462732 0.0201667 -0.00621915 0.00963583 0.00315386 6.6404e-4
7692 0.0164206 -0.0133298 -0.00254568 0.00427471 0.0102626 -0.00185532 -0.0258514
7669 0.0078441 -0.00666867 -0.0102151 -0.0102258 0.00687563 -0.0389946 0.0119491
7209 0.0159161 -0.0248701 -0.0123161 0.00622868 -0.0154559 -0.0169716 0.0127344
7282 0.00212968 -0.0062056 -0.0157855 -0.00504985 -0.00813442 0.0161873 0.0124355
7221 0.0279273 0.0213067 0.0103633 -0.0043807 -0.00140196 -0.00139433 0.00319534
7294 0.0236936 -0.0246332 0.00175891 -0.01062 0.0109389 -0.0067886 5.96887e-5
7210 -0.00165583 -0.00490637 -9.9338e-4 -0.00646971 -0.0147682 0.0229807 -0.00837109
7245 -3.2102e-4 -0.00847223 -0.00430258 -0.0208641 0.00671161 -0.00963634 0.014125
7222 0.0422649 0.0264389 0.023414 -0.0143588 -0.0183919 0.00142391 0.0115981
7257 0.020902 0.0146234 0.0125061 0.0147885 -0.00676066 -0.00149372 -0.00836024
7234 0.0047593 -0.00148022 -0.0155686 -0.00287928 -0.00172824 -0.00735579 0.0100696
7269 -1.17528e-5 0.0110415 0.00223133 0.0188626 0.00591173 0.00582724 0.00110417
7246 0.00527724 -0.0183977 -0.0110624 0.00671483 -0.0111065 0.0142364 -0.00370254
7037 0.00510907 -0.00302029 -0.0338863 -0.0226241 -0.00413241 -0.0233143 0.0113124
7063 0.00265874 -0.0011676 -0.00465351 -0.00597926 0.0103365 0.0081335 0.0083618
7025 0.00355851 -0.00398814 9.39123e-4 0.0017952 -0.00374333 -0.00643516 -0.00268172
7051 0.0174897 -0.0204295 0.00972091 0.0362433 -0.0079689200000000009 0.0111011 -0.0126121
7011 -0.00257935 -0.00743884 -0.00836111 -0.0158833 -0.00301117 0.00814342 2.01162e-4
7036 0.00364786 -0.00188087 -0.0100836 0.00539864 -0.00105835 -0.00561938 -0.0338057
7102 -4.51638e-4 -9.02746e-4 -2.48429e-4 -0.0049047199999999996 0.0102287 -0.00966377 0.00259443
7024 0.00736733 -0.0185914 0.0015135 0.00230199 -0.0028969 0.00151183 0.0122038
7010 0.00177785 -0.00302393 -0.00581934 -4.3949e-4 -0.00289356 0.00493678 -0.0258803
6653 0.00926628 8.37699e-4 -0.0315536 -0.00250426 -0.0123698 -4.20099e-4 -0.00879743
7650 -6.81311e-4 -0.00336568 0.00350398 -0.00271291 0.0127708 -0.00291044 -0.00278124
7166 0.0137199 0.00907894 0.00559164 0.0160351 0.00624845 0.00448691 -0.00361026
7662 -0.00260914 -0.0015235 0.00264283 -0.00520967 -0.00263786 -0.0055472 -0.0031984
7639 0.0438587 0.0245911 0.014749 -0.016775 -0.0146399 0.00736335 -0.0239851
7674 0.0181605 0.0169149 0.0142512 0.00320658 -0.00512638 -0.0112643 -0.00387243
7651 0.0439998 0.0358527 0.0183221 -0.0254383 0.00373027 0.0091952 -0.0035755
7686 0.00117274 4.01969e-4 -0.00631728 -0.00636462 -0.00333145 0.0244499 0.0135185
7663 0.00181913 0.00278564 0.00407288 -0.0101007 0.00287187 -0.0123902 -0.0095232
7711 0.00831008 -0.00524894 -0.0138939 -0.0214042 -0.00166968 0.00807824 -0.00419733
7675 -0.00322262 -0.00241731 0.00694485 -0.0167027 -0.0126742 0.00919948 -0.00601477
7111 0.0103338 -0.00700159 -0.00122413 0.00890266 0.0223324 -0.0319132 -7.96419e-4
7188 -0.00480618 -0.00279028 0.0010418 -0.0136709 -0.00502929 0.00286398 0.00780538
7123 0.00365821 -0.0118439 -0.00616958 6.28619e-4 -0.00410209 -0.00469402 -0.0460448
7200 -2.90714e-4 -0.00602874 -0.00246733 -0.00812093 -0.010957100000000001 5.89527e-5 0.00700845
7136 -0.0019442 -0.00158895 -0.0101507 -0.0172146 0.0142728 0.00616051 -0.00826701
7112 0.0104979 -0.00996055 -0.0190141 -0.0150447 -0.0131446 -0.00561592 -0.0556113
7124 0.0193288 -0.00773059 -0.00830616 0.0152414 0.0185165 -0.0200879 -0.00122568
7137 0.00613234 -0.00303803 0.00655362 -0.00563487 0.00546575 -0.00684294 0.0182482
7176 0.00165606 0.00562838 -0.00727735 -0.00135238 0.0189472 0.00192995 0.00131123
7150 0.0160616 -0.0171278 -0.00523997 0.0281397 0.0233844 0.00491372 -7.88206e-4
7043 0.0531524 0.037095500000000003 0.0273554 -0.0156313 -0.00530402 -0.00794158 0.0011337
7068 -0.00362535 -0.00283403 0.00370327 -0.003343 -0.00552413 0.007135 0.00492213
7028 0.00988111 -0.0226856 0.00873923 -0.00307583 -0.0101814 3.16605e-5 0.00323966
7054 -0.00229227 -0.00506644 0.00219165 -0.00946039 -0.00796193 0.0083788 0.00609924
7014 0.00441509 0.00240317 -0.00357549 0.00107049 -0.0026268 0.00765095 -0.00393988
7041 0.00760313 -0.00513187 -0.00239223 -0.00291517 -0.00114864 0.0066365 -0.00171438
7001 0.00663204 0.00692937 -0.0176883 0.00555058 0.00626053 -0.0146443 -0.00214927
7027 0.00290955 0.00127592 0.00398239 -0.00372447 -0.0078093600000000004 0.00558385 -0.00506775
7013 0.00306212 -0.00422388 -0.00292447 0.00282984 -0.00428255 0.0250699 0.00870859
7000 0.0282961 -0.0538403 0.0146753 0.00510134 0.0131256 -0.0150631 0.0161388
7026 0.00899952 0.00121204 -0.00394883 0.00737115 -0.00509836 -0.0051944 0.00458599
7012 0.00343297 -0.00387824 0.00148853 0.0104928 0.0060417 -8.98727e-4 -0.0180044
7066 0.00624065 -0.0211753 0.00423277 0.00631228 -0.0156582 0.00634626 0.005134
7053 5.46811e-4 -0.00167923 0.00161612 -0.00879982 -0.0059519 0.00708207 -0.00643868
7167 -0.00633574 -7.20957e-4 -0.00334941 -0.0118543 0.010196 -0.00621141 0.00159449
7141 0.0237071 -0.0230131 -0.00341943 0.0299259 0.0271198 0.0034475 -0.00393768
7180 0.0166257 -0.0172345 -0.00873773 0.0102639 0.00362687 0.00865233 -0.042173
7154 0.0135244 -0.00365331 -0.0491061 -0.0165704 -0.00438177 -0.0385919 0.0103724
7168 -0.00207984 -0.00567253 -0.00153549 -0.0121585 -7.56556e-4 0.00228501 -0.0174174
7204 0.00670462 -0.0206525 -1.89299e-4 0.00375578 -0.00404031 0.0156505 0.0132788
7181 0.010921 -0.00954241 -0.00548304 -0.00666154 0.0211025 -0.00180766 0.00682985
7116 0.010093 0.00458723 -0.00897355 -0.0020041 1.93195e-4 -0.0236097 -0.00251668
7193 0.00378147 -0.0138061 -0.0265115 -0.0112554 -0.00938754 -0.0305039 0.00718335
7205 0.003988 -0.0159456 0.00190553 -0.0143105 0.00423323 0.00330949 -0.0118342
7258 0.00194412 -0.00654636 0.00346692 -0.0142158 -0.00150645 0.0185746 0.00718093
7235 9.59643e-4 -0.00340814 -0.0122354 -0.00824538 -0.00314597 0.0119291 0.00272016
7271 6.77808e-4 -0.00581105 0.00522659 -0.0156069 0.005005 -0.00632282 -0.017623
7283 -5.93115e-5 -0.00339838 0.00155044 0.00153518 0.00620801 0.00323986 0.00227405
7259 0.00769209 0.00505973 0.00864908 -8.58174e-5 -0.00191579 -1.26803e-4 0.0039811
7295 0.00501357 -0.00956285 -0.00609166 0.00831826 -0.00213912 0.00172103 -0.0435005
7272 6.88264e-5 -0.00227437 -0.00717622 0.00310751 1.54466e-4 0.0165654 0.0104797
7284 0.0424416 0.0320551 0.0206965 -0.0211094 -0.00287257 0.00651839 -0.0107771
7223 0.010504 -0.0361167 0.00536669 0.00813888 -0.013164 0.00377087 -0.0398421
7296 0.037184 0.0349008 0.0257149 -0.0158037 0.00265327 2.4267e-4 0.00975841
7101 -0.00462614 0.00587444 0.00269291 -0.00376796 0.00389643 0.0141678 3.39537e-4
7023 0.0145581 0.00282961 -0.0223856 0.00167686 -0.0135521 -0.0377132 0.0126433
7088 0.0254575 -0.0503735 0.0178408 0.00859856 0.016091 -7.42065e-4 0.0195893
7009 0.00224634 8.12225e-4 -0.00184326 0.00566123 -7.81536e-4 0.0117519 0.00725096
7100 0.0220813 0.0151411 0.0140483 0.00537483 -0.00808339 -0.00328481 -4.26738e-4
7087 0.00622068 -0.00921387 -0.0230558 0.00163494 -0.0217177 -0.0156979 -0.017077
7050 0.00481847 -0.0117556 -0.0127215 0.00188969 -0.00602593 0.00414057 -0.0518418
7035 0.0117343 0.00642704 -0.00926217 0.0250215 0.0125578 0.0121172 -0.00577233
7061 -0.00167502 -0.0055153 0.00346206 -0.00217881 0.00242389 0.00818775 0.00896271
7584 -0.00285224 -5.62818e-4 -0.00868595 -0.00744378 0.00146042 0.00302485 -0.0222885
7561 0.00511542 5.61951e-4 -0.0331032 0.00401021 -0.0107963 0.0183784 0.0150704
7596 0.0127781 0.0173632 -5.03563e-4 0.00757725 0.00477987 0.00229093 -3.96308e-4
7573 0.0449938 0.0363214 0.0210457 -0.0166937 -0.00158795 0.00148787 4.43479e-4
7627 0.0102192 0.00281691 -0.0437398 0.0154114 -0.00908702 0.0069776 0.0132685
7597 0.0415004 0.0265829 0.0198515 -0.0229748 -0.00629366 -0.0028921 -8.88283e-4
7537 -0.00540196 -0.00407451 -0.00725667 -0.0151535 -0.00482771 0.00706956 -0.0155912
7549 0.0265333 0.0155072 0.00703086 0.0112129 -0.0088548 -0.0146903 -0.0125153
7452 0.0301106 0.0129809 0.0106854 -0.00581589 0.00410967 0.00400882 0.00113768
7476 0.0164299 0.0034281 -0.0428127 0.0321327 0.00392261 0.00354109 0.00937458
7453 0.0458817 0.0283047 0.0217323 -0.0188985 -0.0167662 -0.00134321 -3.33487e-4
7465 0.00593561 -2.76463e-4 -0.0238205 0.00881354 -0.00195881 0.00273276 -4.35876e-4
7500 -0.00362661 0.00133494 -0.0116673 7.70372e-4 -0.00166816 -0.00364752 0.00415706
7477 0.043028 0.0354368 0.0157678 -0.00938752 0.00207187 8.56863e-4 -0.00313301
7157 0.0303649 -0.0519035 0.00707819 -0.00630979 0.0175221 0.0173826 0.0271578
7132 0.00927954 -0.016414 -0.00263447 0.00527279 -0.0134063 0.00356923 -0.0528931
7170 -0.0010933 0.00202645 -0.0078437 -0.0045662 -0.00648283 -0.00273028 -0.00831501
7435 4.59528e-4 -0.00427229 0.00153686 -0.0141428 0.00813648 -0.0085525 0.00280825
7158 0.0110764 -0.00324013 -0.0113777 0.00951696 0.00676362 0.008414 -0.00549066
7195 -0.00148324 -0.00643742 0.00725706 -0.00478252 -0.0165237 0.0141249 0.010157
7171 0.00178036 -0.00900899 -0.00922837 -0.00358071 -0.0142243 0.0177245 -0.0329212
7107 0.00675268 -0.00108036 -0.0240423 0.00346718 -0.00727402 -0.0262178 0.0116093
7196 0.0245663 0.0177565 0.0186015 0.0119776 -0.00879445 0.00539226 0.00572959
7108 0.00133067 -0.0144564 -0.00664652 -0.0105811 -0.0115471 -0.0192551 -0.0634168
7185 0.0548662 0.0375313 0.0148303 -0.0389505 -0.00654965 0.0123992 0.00376517
7120 0.0217779 0.0132714 0.00728683 -0.0334278 -7.61108e-4 0.00826939 -0.00895904
7197 0.0254347 0.0168096 0.00499098 -0.0215453 -0.00333319 0.00255817 0.00455959
7133 -0.00363316 -0.00392596 -0.0095947 -0.0164871 8.33937e-4 0.00349131 -0.0100951
7109 0.0304827 -1.9246e-4 0.0112273 0.0303598 0.0248239 -0.0130753 -0.0111278
7145 0.0123803 0.00540134 -0.0417174 0.0195972 -0.00853783 -0.00176533 0.0051334
7121 0.0145837 -0.00730393 -0.00160624 0.0274932 -0.0126108 -0.00156928 0.0164451
7159 0.0167489 -0.0254761 0.0163457 0.00240392 -0.00520264 0.00582448 0.0165042
7134 0.0541641 0.0147853 0.0275854 -0.0251679 0.00964962 -0.0252815 0.0193669
7172 0.00472347 0.00114476 -0.0308253 2.3314e-4 0.00523917 -0.0530849 0.00110843
7146 0.00107507 -0.00561105 -0.017447 -0.0166329 -6.64115e-4 -0.0436748 0.0106452
7483 0.019494 0.00751074 -0.0399862 0.011895 -0.00834863 -0.0100765 0.0111268
7495 0.00687637 0.00822905 0.00472367 -0.005957 0.00109668 0.00310144 -0.0105615
7472 0.0105193 -0.0199718 0.00155907 -0.0057234 -0.0135389 0.0211189 0.00323452
7507 0.00355773 -0.00748176 -0.0042804 0.0127664 0.00665473 -0.0144341 -0.0247423
7484 -0.00255352 0.0014156 0.00106784 0.00141981 0.0106566 0.00602013 -0.00306953
7518 0.00398521 -2.16239e-5 -0.00357353 0.00633197 -0.00468994 0.00222645 7.93907e-4
7496 0.00652542 -0.00731036 0.00349823 0.00872391 0.0121532 0.00416708 -0.010819
7436 0.0105577 -0.0171984 0.00116691 -0.0145882 0.0141261 -0.0275335 0.00848244
7508 4.28018e-4 -0.0027504 -0.00179513 0.00153682 0.00414488 0.00330152 -0.00571321
7448 0.00557517 3.20093e-4 -0.0108804 -0.00102172 0.0100984 0.00590888 -9.65656e-4
7519 0.0014979 -0.0082335 0.00190551 -0.00111235 -0.00518585 0.00523592 3.89234e-5
7095 0.0160542 -9.49355e-4 -0.0361531 -3.61535e-4 -0.0154288 -0.00698905 0.0120135
7015 0.00812049 0.0149395 -4.95397e-4 0.0109389 0.00777708 0.0106481 0.0138896
7002 0.0176697 -0.0351457 0.00624555 -7.6393e-5 -0.00174215 0.027784 0.0255545
7070 0.00527302 -0.0104576 -0.0171767 -0.0140497 -0.00271794 -0.0373397 0.00804234
7094 0.00209084 -0.00604104 0.00116988 0.0106668 0.0154537 0.00134825 -3.12109e-4
7056 0.0128892 0.00296884 -0.0369306 0.0225614 -0.0214511 0.00489021 0.0192882
7044 0.0153847 -0.00408634 0.00747618 -0.00195368 0.00900748 -0.0149458 0.0202188
7069 0.00251197 -0.00563679 0.00242828 -0.0104843 -0.00191586 0.00223169 -0.00108526
7029 0.00618144 -0.0137086 -0.0011667 5.93808e-4 0.00129559 0.0133967 0.00438372
7055 0.0062551 -0.00510724 -0.00500313 0.00449612 0.00133312 0.0116382 0.0126892
7215 0.00735978 0.00188744 5.5375e-4 -0.0226234 -0.00156346 0.00434518 -0.035539
7288 0.00172508 0.00653016 -0.00765495 0.00813327 0.00184559 -0.00240326 0.00486733
7227 0.0102754 -0.00774122 -0.032431 0.00557828 -0.0147849 -0.00536966 -0.0459532
7300 -0.00100955 -0.00116457 -0.00634644 -0.00192903 -6.61882e-4 0.00233977 -0.00408148
7239 0.047063 0.0304342 0.0234452 -0.0216213 -0.00883475 4.9723e-4 0.00240141
7216 0.00803773 -0.00355229 -0.00682757 -0.0134324 0.00986825 -0.0256034 0.00540706
7263 -1.31456e-4 -0.00861676 -0.00265716 -0.00405923 -0.00763098 5.15698e-4 -0.0475849
7240 3.51659e-4 4.78882e-4 -2.95727e-4 0.0123936 -0.00521496 -0.00247209 -0.0139528
7276 0.0227545 -0.0516857 0.010591 -0.00198714 0.0181944 0.00334364 0.0165127
7252 0.0459257 0.0271706 -0.002149 -0.03526 -0.00758769 -0.0152925 8.37408e-4
7587 0.0100579 0.00297586 0.00621138 0.00560284 -0.00141486 0.00106039 0.00459532
7564 0.00396231 0.00567237 -0.0180371 0.00380192 0.00136727 -0.00799895 0.00830127
7599 0.00882833 -0.00689816 0.00769874 -0.00928139 0.0172385 -0.0118658 0.0141539
7576 0.045184 0.0273265 0.0233119 -0.0105229 -0.0147213 9.89002e-4 7.29112e-4
7618 -0.00579324 -0.0019022 -0.00270599 -0.0030432 -4.97996e-4 -0.0133273 0.0124849
7588 0.0154136 0.0023374 -0.0385087 -0.0202069 -0.00585031 0.0240338 0.00509949
7619 0.00452506 -0.00272386 -0.0104782 0.0102032 -0.00695768 -0.00358915 -1.76e-4
7581 0.0165615 -0.0248727 0.00152851 0.00221612 0.00969486 0.00552812 -0.0145598
7558 0.0132844 -0.0101509 -0.0090572 0.00728499 -4.05616e-4 0.00654281 -0.00482877
7593 0.040758 -0.00479102 0.0134975 0.00846385 0.0154914 -0.0066331 -0.0208038
7570 -0.0027359 -0.00315685 0.00319066 -0.0125477 -0.00960532 0.00977863 0.0107263
7605 7.75422e-4 0.00922353 -0.0130406 0.0103237 0.0073013 -0.00598288 -0.0023536
7582 0.00526386 -0.00430936 -0.0081021 8.23889e-4 -0.00455284 0.0261186 0.00770891
7624 0.0156555 -0.00945694 -0.00608243 0.0202939 0.0153078 -5.46107e-4 0.00232841
7594 0.0225961 0.00418064 -0.0543618 -0.00184959 -0.00611676 0.00451335 0.0119373
7534 3.94348e-4 -0.00152321 -0.00808996 -0.0101296 2.73982e-4 0.00737113 -0.00496709
7614 0.00992594 0.00567614 0.00991225 0.0193313 -0.0380703 -0.00839724 0.00949458
7625 0.00322117 -7.38242e-4 0.00500115 0.00673088 -0.00827353 0.00768298 0.00342322
7578 0.0238116 0.00881393 0.00349582 0.0106341 0.00796621 -8.84984e-4 0.0107578
7555 0.00276217 -0.00558401 -0.0163501 -0.00153802 -0.00772386 -0.0114824 0.00516661
7590 0.0439348 0.0257797 0.0232326 -0.01681 -0.0127548 0.011531 0.00713281
7602 -9.45661e-4 -0.00258643 -0.00582706 -0.00337888 0.00663303 0.00380655 -6.70846e-4
7579 0.00862905 -0.00343189 -0.0316833 -0.011792 -0.0112179 -0.0208263 -0.00347384
7591 0.0436589 0.025038500000000002 0.0201934 -0.0267182 -0.00682541 -0.00153892 -0.0127087
7603 -0.0044618 -5.92482e-5 0.00384617 0.00627658 0.0036728 -1.41656e-4 0.00122184
7543 0.0060118 -0.00659641 -0.00932557 -0.0154763 -0.0109603 0.0161652 -0.0109857
7622 0.00484584 8.34287e-4 0.00367621 -6.87275e-4 -3.02859e-4 -0.00594539 -0.00156427
7206 0.00660465 -0.023169 0.00546218 -0.00300189 0.0155545 0.0119864 0.0104919
7279 0.00840113 -0.0170725 -0.00318133 0.00122862 -0.00441893 0.0113824 -0.0121856
7218 -0.00458511 0.00359877 0.0010567 -0.00442743 -0.00420035 0.0121708 -0.00114176
7291 0.0212904 0.0178399 0.0014789 0.0077223 0.00191913 0.0112866 0.00492199
7230 0.019709 -0.0227977 -0.00259107 -0.00287546 0.0142947 0.0142155 0.0215111
7207 0.00252457 -0.00966246 -0.006018 -0.00128454 -0.00627142 0.00488144 -0.0444205
7242 5.2296e-4 -0.00525385 -0.0166074 -0.00907138 -0.00438718 -0.00604181 0.00172917
7219 0.0456825 0.0288537 0.0233064 -0.0253086 -0.00403562 0.00687734 7.84576e-4
7254 0.00937414 0.00111461 0.009994 0.00930076 -0.0109811 -0.0131393 -0.0201994
7231 0.00575952 0.00199568 -0.00529148 0.0184851 0.0147448 0.00411873 0.00293372
7266 7.04251e-4 -0.0062654 -9.33519e-4 -0.00528911 0.001631 0.0117953 0.00573176
7243 0.0191548 0.0189109 -0.00125556 0.0224131 0.00169914 4.65799e-4 5.81633e-5
7046 0.0476739 0.0313326 0.0187196 -0.0296017 -0.00459958 6.76512e-4 -0.00427232
7071 0.00218752 -0.00330938 0.00313315 -0.00197762 0.0102506 0.00863497 0.00387664
7031 0.0239712 -0.00161279 -0.002987 0.0150524 0.00440066 -0.016898 0.00678919
7057 0.00392519 -0.00188866 -0.00568386 -0.00710642 -0.00799512 -0.0134214 -6.94159e-4
7017 -0.00204515 -0.0017763 -0.00772567 -0.0123222 0.0153903 -0.0144972 0.00229826
7045 0.0144153 0.00604387 0.0019509 -0.0297841 0.00795972 -0.013025 0.00411749
7004 0.0166382 -0.0058571 -9.86489e-4 0.0104517 0.0232311 -0.00432016 -0.00584349
7018 -0.00222825 -0.00163114 0.0018805200000000001 -0.00283633 0.00652014 -0.00934135 -0.00564919
7016 0.00749267 -0.0198017 -0.00805838 -0.00273695 0.0114738 0.00911363 0.0194272
7003 -0.00273723 -0.00621656 0.00902946 -0.0088269 -0.00510137 -0.00443779 -0.0286721
7604 0.0101354 -0.0248179 0.00347969 0.00158041 0.00330269 0.00174722 0.00380371
7544 0.00428705 -0.00720901 -0.00530638 -0.0154208 -0.00461755 0.0210533 -0.00719011
7623 5.34837e-4 7.64524e-5 -0.00700036 -0.00647385 0.00855119 0.0140926 0.00803862
7556 0.0255087 0.0144401 0.0132768 0.00454403 -0.00773405 -0.0127001 -0.0121308
7533 0.0416705 0.0297518 0.0241238 -0.00409661 -0.0105339 -1.9877e-4 -0.0111772
7568 0.0237674 0.018388 0.00223889 0.00972757 -0.0171101 -0.00367393 -0.00352524
7545 0.00720822 0.00780598 -0.0168554 0.012498 -5.4815e-4 -0.016152 0.00139249
7580 -0.00456351 -0.00234237 7.05333e-4 2.37703e-4 0.00641903 0.00563047 0.00525946
7557 -0.00227036 -0.00246745 -0.00412422 0.00456441 0.00548619 -0.0033119 -0.0060338
7592 0.0290641 0.0185473 0.0153822 -0.0165939 -0.0163803 0.00886976 0.0114164
7019 0.00365944 -0.00627158 -0.00514056 -0.0034808 -0.00604339 0.0173328 0.00316055
7005 0.0229453 -0.0481957 0.00998111 0.0116842 0.0117777 -6.99949e-4 0.0171278
7097 -0.00189228 0.00201015 -0.00464509 1.44345e-4 -0.011916 7.5317e-4 0.0102528
7059 -0.00347744 -1.30808e-4 -0.00235238 -0.0044291 7.24412e-4 0.00807469 0.00632718
7047 0.00365552 -0.00740276 -0.00440548 -0.010666 0.00311271 0.0307862 0.0198772
7032 0.00546667 -0.013137 -0.00532764 0.00505556 -0.00562632 -0.00569361 -0.021513
7058 0.0189474 0.0029386 -0.0695267 0.0254804 -0.0118237 -0.00420727 0.00865927
7690 0.00426316 -0.00133123 -0.0133014 9.58977e-4 0.00694435 0.0123681 3.59615e-5
7667 -7.87656e-4 -0.00372761 -0.0115605 -0.0116332 0.00592105 -0.0246425 0.00540587
7679 -0.00469378 0.00145854 0.00712447 -0.00154901 0.00172106 -0.00238325 -0.00517814
2038 -0.00364274 0.00555495 1.8166e-4 -0.00727921 0.00182816 0.00416438 0.00461507
7691 -5.91282e-4 -0.00736532 -0.00402601 -0.00261183 0.00432295 0.00818433 6.92716e-4
